year,name,engine_size,mileage(km),price(eur),link
2020,Toyota Yaris,1.0 Petrol,94000,15950,https://www.donedeal.ie/cars-for-sale/toyota-yaris-1-0-petrol-94k-kms-reverse-camera/39739633
2017,BMW 5-Series,2.0 Diesel,83000,25950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-bmw-502d-523d-automatic-luxury-83k/39739629
2019,Audi A4,2.0 Petrol,56000,27950,https://www.donedeal.ie/cars-for-sale/audi-a4-audi-a4-automatic-2-0-tfsi-sport-quattro-/40261537
2018,Audi A4,1.4 Petrol,84000,25950,https://www.donedeal.ie/cars-for-sale/audi-a4-audi-a4-avant-automatic-1-4-tfsi-sport-8/40261534
2015,Volkswagen Passat,1.4 Petrol,120000,15950,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-vw-passat-automatic-1-4-tsi-high/40261524
2015,Volkswagen Passat,1.4 Petrol,101000,16950,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-vw-passat-automatic-leather-1-4/40258332
2016,Mercedes-Benz C-Class,2.0 Petrol,47000,23950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-mercedes-c-class-automatic-c/40254020
2019,Toyota Vitz,1.0 Petrol,89000,11950,https://www.donedeal.ie/cars-for-sale/toyota-vitz-vitz-automatic-1-0-petrol-89k-kms-/40258334
2019,Mercedes-Benz B-Class,1.3 Petrol,52000,23950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-b-class-mercedes-b-class-automatic-b/40254023
2014,Volkswagen Up,1.0 Petrol,140000,7950,https://www.donedeal.ie/cars-for-sale/volkswagen-up-only-7950-1-0-automatic-heated-s/39831169
2019,Mercedes-Benz A-Class,1.4 Petrol,46000,24950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-mercedes-a-class-automatic-a/40254022
2018,Toyota Camry,2.5 Petrol Hybrid,57000,20950,https://www.donedeal.ie/cars-for-sale/toyota-camry-2018-camry-2-5-hybrid-57k-kms/39831166
2019,Mercedes-Benz A-Class,1.4 Petrol,42000,24950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-mercedes-a-class-automatic-a/40254019
2020,Peugeot 2008,1.2 Petrol,23000,20950,https://www.donedeal.ie/cars-for-sale/peugeot-2008-2020-2008-automatic-gt-black-edition/39828784
2015,Fiat 500,1.2 Petrol,48000,9950,https://www.donedeal.ie/cars-for-sale/fiat-500-fiat-500-automatic-1-2-petrol-48k-kms-/39831163
2018,Toyota Vitz,1.0 Petrol,85000,11950,https://www.donedeal.ie/cars-for-sale/toyota-vitz-1-0-automatic-85k-kms-automatic/39828779
2019,Land Rover Range Rover,2.0 Petrol Plug-in Hybrid,91696,44990,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-sport-hse-p400e-pan-roof/40709640?campaign=3
2020,Peugeot 2008,1.2 Petrol,21000,19950,https://www.donedeal.ie/cars-for-sale/peugeot-2008-2020-2008-automatic-1-2-petrol-21k/39828783
2018,Toyota Vitz,1.0 Petrol,90000,11950,https://www.donedeal.ie/cars-for-sale/toyota-vitz-1-0-automatic-90k-kms-reverse-came/39828774
2018,Mercedes-Benz A-Class,1.6 Petrol,81000,19950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-mercedes-a-class-automatic-a/39828771
2019,Toyota Camry,2.5 Petrol Hybrid,92000,23950,https://www.donedeal.ie/cars-for-sale/toyota-camry-2-5-hybrid-92k-kms-cruise-control/39740107
2017,Toyota Prius,1.8 Petrol Hybrid,62000,24950,https://www.donedeal.ie/cars-for-sale/toyota-prius-1-8-petrol-hybrid-62k-kms-cruise/39739975
2017,BMW 5-Series,2.0 Diesel,65000,25950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-bmw-520d-523d-luxury-automatic-65k/39739941
2019,Honda Fit,1.5 Petrol Hybrid,90000,14950,https://www.donedeal.ie/cars-for-sale/honda-fit-14950-2019-honda-fit-1-5-hybrid-crui/39739940
2019,Honda Fit,1.5 Petrol Hybrid,97000,15450,https://www.donedeal.ie/cars-for-sale/honda-fit-2019-honda-fit-1-5-hybrid-reverse-came/39739904
2023,Volvo XC40,Electric,23339,34995,https://www.donedeal.ie/cars-for-sale/volvo-xc40-core-recharge-ev/39825212
2022,Peugeot 3008,1.6 Petrol Plug-in Hybrid,73343,29995,https://www.donedeal.ie/cars-for-sale/peugeot-3008-hybrid2-phev-225bhp-allure/39688628
2023,Dacia Duster,1.3 Petrol,104717,19995,https://www.donedeal.ie/cars-for-sale/dacia-duster-expression-1-3-petrol-automatic/40552498
2022,Volkswagen Golf,1.5 Petrol,41282,27900,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-5-tsi-130hp-style/40674885
2022,Skoda Kodiaq,2.0 Diesel,48357,42950,https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-7s-ambition-2-0-tdi-15-150hp-dsg-plea/40410610
2014,Nissan Qashqai,1.2 Petrol,228470,8950,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-2-dig-t-acenta-premi-premium-115p/40527398
2022,Volkswagen Polo,1.0 Petrol,41909,19900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-0-tsi-95hp-life/40674718
2025,Skoda Octavia,2.0 Diesel,5500,34950,https://www.donedeal.ie/cars-for-sale/skoda-octavia-selection-2-0tdi-115bhp/40674653
2018,Skoda Kodiaq,2.0 Diesel,220479,20950,https://www.donedeal.ie/cars-for-sale/2018-skoda-kodiaq-2-0-diesel-4x4-7-seater/40408297
2016,Lexus UX,1.8 Petrol Hybrid,111044,16950,https://www.donedeal.ie/cars-for-sale/2016-lexus-ct200-luxury-leather-top-specs/37606676
2025,Audi A6,0.0 Diesel,10,74999,https://www.donedeal.ie/cars-for-sale/audi-a6-avant-40-tdi-s-line-price-new-was-80-519/39959149
2022,Nissan Qashqai,1.3 Petrol Hybrid,57122,26995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-3-pet-mild-hybrid-sv-scrappage/39823416
2025,Volkswagen Golf,1.5 Petrol,102,36900,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-golf-r-line-1-5-tsi-150hp/40307262
2022,Audi A3,1.0 Petrol,36313,31950,https://www.donedeal.ie/cars-for-sale/audi-a3-1-0-saloon-automatic/40034736?campaign=3
2015,Volkswagen Passat,1.4 Petrol,80005,14950,https://www.donedeal.ie/cars-for-sale/volkswagen-passat-highline-1-4-tsi-act-manual-6spe/40682739?campaign=3
2019,Seat Leon,2.0 Petrol,152504,26990,https://www.donedeal.ie/cars-for-sale/seat-leon-cupra-290-2-0tsi-dsg-sun-roof/40552323?campaign=3
2023,Ford Focus,1.0 Petrol,28000,28950,https://www.donedeal.ie/cars-for-sale/ford-focus-st-line-1-0t-125-mhev-dc-dc7-f-4dr-plea/40410604
2025,Mercedes-Benz GLE,2.0 Petrol Plug-in Hybrid,10,98027,https://www.donedeal.ie/cars-for-sale/mercedes-benz-glc-gle-300e-4matic-amg-line-plus/40673867
2023,Nissan Qashqai,1.5 Petrol Hybrid,34617,33495,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-epower-sv-premium-scrappage-price/39823319
2023,Nissan Qashqai,1.5 Petrol Hybrid,21586,31995,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-epower-qashqai-sv-scrappage-price/39987128
2022,Dacia Duster,1.0 Petrol,69773,19995,https://www.donedeal.ie/cars-for-sale/dacia-duster-1-0-tce-90-extreme-se-scrappage-pri/40155382
2023,Skoda Octavia,1.0 Petrol,89154,26995,https://www.donedeal.ie/cars-for-sale/skoda-octavia-amb-1-0tsi-110hp-dsg/39041552
2020,Volvo XC60,2.0 Hybrid,68700,46950,https://www.donedeal.ie/cars-for-sale/volvo-xc60-polestar-factory-engineered-t8-plug-i/29101582
2015,Ford Fiesta,1.2 Petrol,163777,8000,https://www.donedeal.ie/cars-for-sale/ford-fiesta-2015-1-2-new-nct-low-tax/40081257
2020,Hyundai Kona,1.0 Petrol,76545,19450,https://www.donedeal.ie/cars-for-sale/hyundai-kona-kauai-executive-5dr/40490822
2024,Hyundai i10,1.0 Petrol,8350,20995,https://www.donedeal.ie/cars-for-sale/hyundai-i10-i10-deluxe-plus-reverse-camera/39759233
2021,Hyundai Tucson,1.6 Diesel,50200,32995,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-2wd-executive/37828128
2022,Hyundai Tucson,1.6 Petrol Hybrid,36300,36995,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-2wd-executive-plus-hev-auto/40071706
2021,Hyundai Tucson,1.6 Petrol Plug-in Hybrid,36800,36995,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-4wd-executive-plus-phev-auto-2-to/40441504
2024,Hyundai Kona,64 kWh Electric,20900,35995,https://www.donedeal.ie/cars-for-sale/hyundai-kona-kona-ev-premium-64-kwh-450-km-range/38938341
2024,Hyundai Kona,39.2 kWh Electric,8300,25995,https://www.donedeal.ie/cars-for-sale/hyundai-kona-kona-ev-executive-39-kwh/39969070
2016,Hyundai Tucson,1.7 Diesel,127137,12950,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-1-7-crdi-se-bl-dr-5dr/40586527
2020,Honda Accord,2.0 Petrol Hybrid,104000,27499,https://www.donedeal.ie/cars-for-sale/20-honda-accord-2-0-hybrid-auto-new-model/40672578
2025,Volkswagen Polo,1.0 Petrol,10,27200,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40671217
2023,Hyundai Tucson,1.0 Petrol Hybrid,77130,34950,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-hhyundai-tucson-ix35-executive-5dr/39191062
2019,Tesla Model 3,50 kWh Electric,12875,18450,https://www.donedeal.ie/cars-for-sale/2019-tesla-model-3/40672363
2025,Volkswagen Polo,1.0 Petrol,10,27200,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40671191
2023,Peugeot 2008,1.2 Petrol,25220,25950,https://www.donedeal.ie/cars-for-sale/peugeot-2008-allure/40672206
2021,Mercedes-Benz A-Class,1.3 Petrol Plug-in Hybrid,95779,29950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-a-class-a-250-e-amg-line-edition-pre/40552461?campaign=3
2016,Ford Fiesta,1.0 Petrol,147009,10997,https://www.donedeal.ie/cars-for-sale/ford-fiesta-1-0-petrol-exceptional-cond-warranty/40681896?campaign=3
2023,Volkswagen Arteon,1.4 Petrol Plug-in Hybrid,53315,39990,https://www.donedeal.ie/cars-for-sale/volkswagen-arteon-r-line-1-4-tsi-dsg/40352787?campaign=3
2017,Volkswagen Polo,1.2 Petrol,77902,13750,https://www.donedeal.ie/cars-for-sale/2017-volkswagen-polo-1-2-tsi-allstar-dsg/40672029
2022,Volkswagen Polo,1.0 Petrol,50534,20900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-1-0-tsi-95hp-style/40671544
2024,BMW 5-Series,3.0 Petrol Plug-in Hybrid,37199,79900,https://www.donedeal.ie/cars-for-sale/bmw-5-series-550e-xdrive-m-sport-pro/40345490
2020,BMW i8,1.5 Petrol Plug-in Hybrid,11643,79900,https://www.donedeal.ie/cars-for-sale/bmw-i8-coupe-low-mileage/40511514
2021,Volkswagen Touareg,3.0 Petrol Plug-in Hybrid,92002,64900,https://www.donedeal.ie/cars-for-sale/volkswagen-touareg-3-0-r-462bhp/40637248
2014,Toyota Yaris,1.0 Petrol,156105,7750,https://www.donedeal.ie/cars-for-sale/toyota-yaris-2014142-1-0-new-nct-09-2026/40407573
2025,Volvo XC90,2.0 Petrol Plug-in Hybrid,1499,96900,https://www.donedeal.ie/cars-for-sale/volvo-xc90-t8-ultra-dark/40617991
2025,Volkswagen Golf,1.5 Petrol Plug-in Hybrid,100,54900,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-golf-gte-1-5-tsi-phev-177hp/40670876
2017,Dacia Duster,1.5 Diesel,63032,11595,https://www.donedeal.ie/cars-for-sale/dacia-duster-1-5-dci-110-prestige-only-63km-iri/40550518
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670838
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670827
2017,Audi A3,1.4 Petrol,70197,18950,https://www.donedeal.ie/cars-for-sale/audi-a3-1-4-petrol-automatic-tfsi-sport/39878698
2025,Volkswagen Polo,1.0 Petrol,100,27700,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40670805
2022,Mercedes-Benz GLE,2.0 Diesel Hybrid,68000,72950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-gle-350de-amg-high-spec-reversi/39682195
2025,Volkswagen Polo,1.0 Petrol,100,27700,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40670799
2025,Volkswagen Polo,1.0 Petrol,100,27700,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40670791
2018,Volkswagen Golf,1.2 Petrol,55000,17950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf/38233965?campaign=3
2025,BMW 5-Series,2.0 Petrol Plug-in Hybrid,4214,71990,https://www.donedeal.ie/cars-for-sale/bmw-5-series-530e-m-sport-pro-touring/40507605?campaign=3
2024,Volvo XC90,2.0 Petrol Plug-in Hybrid,13759,72990,https://www.donedeal.ie/cars-for-sale/volvo-xc90-ultra-dark-t8-recharge-2-0-455hp-phev/40606892?campaign=3
2025,Volkswagen Polo,1.0 Petrol,100,27700,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40670786
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670772
2024,Skoda Octavia,2.0 Diesel,41400,28450,https://www.donedeal.ie/cars-for-sale/skoda-octavia-ambition-2-0tdi-diesel-manual/40576756
2021,Ford Kuga,2.5 Petrol Plug-in Hybrid,29150,30950,https://www.donedeal.ie/cars-for-sale/ford-kuga-vignale-225ps-phev-call-john-0861913954/40671128
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670762
2017,Volvo S90,2.0 Diesel,240000,14950,https://www.donedeal.ie/cars-for-sale/volvo-s90-d4-momentum-190bhp-4dr-auto-2-0-td-momen/40527412
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670760
2016,Volkswagen Up,1.0 Petrol,100000,9750,https://www.donedeal.ie/cars-for-sale/volkswagen-high-up-1-0-5dr-automatic/40128019
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670757
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670743
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670731
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670728
2023,Volvo XC90,2.0 Petrol Plug-in Hybrid,12000,69900,https://www.donedeal.ie/cars-for-sale/volvo-xc90-t8-phev-455hp-plus-bright-theme/39612820
2025,Volkswagen Polo,1.0 Petrol,100,25900,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-polo-edition-75-1-0tsi-95hp-m5f/40670724
2022,Skoda Octavia,1.0 Petrol,54500,29950,https://www.donedeal.ie/cars-for-sale/skoda-octavia-combi-ambition-1-0tsi-110bhp-mhev-d/40670815
2025,Volkswagen Polo,1.0 Petrol,100,27700,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-r-line-75-1-0-tsi-95hpm5f/40670708
2023,Kia Sorento,1.6 Petrol Plug-in Hybrid,26500,51900,https://www.donedeal.ie/cars-for-sale/kia-sorento-1-6-phev-k3-4x4-5-seats/40451686
2023,Skoda Octavia,1.0 Petrol,20000,29950,https://www.donedeal.ie/cars-for-sale/skoda-octavia-style-1-0tsi-110bhp/40440042
2019,Toyota Yaris,1.5 Petrol Hybrid,92849,18950,https://www.donedeal.ie/cars-for-sale/toyota-yaris-luna-hybrid-auto/40670308
2023,Mercedes-Benz C-Class,2.0 Diesel Hybrid,53900,54950,https://www.donedeal.ie/cars-for-sale/mercedes-benz-c-class-200d-amg-18-inch-alloys-/40327303
2018,Audi A5,1.4 Petrol,101253,22900,https://www.donedeal.ie/cars-for-sale/audi-a5-sportback-1-4-tfsi-automatic/40465529?campaign=3
2018,Audi A4,1.4 Petrol,85097,24950,https://www.donedeal.ie/cars-for-sale/audi-a4-1-4-tfsi-sport-automatic-full-black-leat/39966614?campaign=3
2017,Audi A3,1.4 Petrol,96000,20950,https://www.donedeal.ie/cars-for-sale/audi-a3-s-line-1-4-petrol-automatic-saloon-12-mont/40233820
2013,BMW 1-Series,1.6 Petrol,119769,12950,https://www.donedeal.ie/cars-for-sale/bmw-1-series-1-6-petrol-automatic/40222821
2018,Volkswagen Up,1.0 Petrol,75000,10999,https://www.donedeal.ie/cars-for-sale/volkswagen-up-2yr-warranty-up-take-1-0-60hp-5/39374173
2014,Volkswagen Golf,1.2 Petrol,130050,12999,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-2yr-warranty-1-2-petrol-dsg-aut/39374049
2015,Toyota Vitz,1.0 Petrol,110719,10999,https://www.donedeal.ie/cars-for-sale/toyota-vitz-2yr-warranty-1-0l-petrol-5dr-auto/39374094
2018,Toyota Vitz,1.0 Petrol,91655,11999,https://www.donedeal.ie/cars-for-sale/toyota-vitz-2yr-warranty-1-0l-auto-stock-id-239/39374144
2019,Nissan Note,1.2 Petrol,109691,12499,https://www.donedeal.ie/cars-for-sale/nissan-note-2yr-warranty-1-2-petrol-automatic-s/39374194
2024,Kia Ceed,1.0 Petrol,21000,18990,https://www.donedeal.ie/cars-for-sale/2024-kia-ceed-1-0l-petrol-gt-line/40390627
2020,Toyota Camry,2.5 Petrol Hybrid,140000,30500,https://www.donedeal.ie/cars-for-sale/toyota-camry-2020/40669259
2023,Hyundai Tucson,1.6 Petrol Plug-in Hybrid,28707,36950,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-ix35-phev-n-line-5dr-auto/39531520
2025,Citroen C5 Aircross,1.2 Petrol Hybrid,8000,39450,https://www.donedeal.ie/cars-for-sale/citroen-c5-aircross-mild-hybrid-plus-pack-puretech/40130963
2023,Citroen C5 Aircross,1.5 Diesel,35000,32750,https://www.donedeal.ie/cars-for-sale/citroen-c5-aircross-feel-pack-bluehdi-130-eat8-a/40128815
2018,Skoda Octavia,1.6 Diesel,165797,13999,https://www.donedeal.ie/cars-for-sale/6mts-warranty-skoda-octavia-2018/40669160
2016,BMW 2-Series,1.5 Petrol,102003,15950,https://www.donedeal.ie/cars-for-sale/bmw-2-series-1-5-petrol-m-sport-automatic-finance/40734475?campaign=3
2018,Audi Q3,1.4 Petrol,54799,23950,https://www.donedeal.ie/cars-for-sale/audi-q3-s-line-pack-sport-1-4-tfsi-new-20-rsq/40597233?campaign=3
2014,Audi A3,1.4 Petrol,40000,14650,https://www.donedeal.ie/cars-for-sale/2014-audi-a3/40668724
2025,BMW X1,1.5 Petrol Plug-in Hybrid,10874,53800,https://www.donedeal.ie/cars-for-sale/bmw-x1-xdrive25e-m-sport/40363336
2022,BMW 5-Series,2.0 Petrol Hybrid,51500,42950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-xdrive-m-sport-auto/39957061
2016,Hyundai i30,1.6 Diesel,161017,8450,https://www.donedeal.ie/cars-for-sale/hyundai-i30-se-blue-drive-110ps-5dr-long-n-c-t-j/40527402
2025,Land Rover Discovery,3.0 Diesel,26000,61747,https://www.donedeal.ie/cars-for-sale/land-rover-discovery-3-0-sd6-se-commercial/40445926
2023,Ford Kuga,1.5 Diesel,20950,38950,https://www.donedeal.ie/cars-for-sale/ford-kuga-st-line-x-please-call-now-to-reserve-th/39787444
2023,Nissan Qashqai,1.5 Petrol Hybrid,58779,33495,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-epower-sv-premium-scrappage-price/39244519
2017,Mercedes-Benz S-Class,3.0 Diesel,100108,39450,https://www.donedeal.ie/cars-for-sale/mercedes-benz-s-class-d-l-amg-line-auto-low-miles/40527409
2025,Citroen C3,1.2 Petrol Hybrid,10,27905,https://www.donedeal.ie/cars-for-sale/citroen-c3-plus-mhev-automatic-demo/40474932
2023,Nissan Qashqai,1.5 Petrol Hybrid,25892,33495,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-epower-sv-premium-scrappage-price/36033640
2025,Skoda Kodiaq,2.0 Diesel,1,59950,https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-selection-2-0tdi-150bhp-dsg-deliver/40454600
2024,Hyundai Ioniq,53 kWh Electric,5896,34950,https://www.donedeal.ie/cars-for-sale/hyundai-ioniq-6-signature-53kwh-4dr-auto/37832462
2019,Toyota Yaris,1.5 Petrol Hybrid,19150,16995,https://www.donedeal.ie/cars-for-sale/toyota-yaris-luna-deposit-taken-2019/40666144
2022,Volvo XC40,69 kWh Electric,75000,33900,https://www.donedeal.ie/cars-for-sale/volvo-xc40-ultimate-bev/40246399
2025,Mercedes-Benz E-Class,2.0 Petrol Plug-in Hybrid,10,86227,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-e-300e-amg-edition-plus/40116775
2014,Mercedes-Benz E-Class,2.1 Diesel,150725,13450,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-200-cdi-blue-efficiency-avan/40527386
2024,Hyundai Tucson,1.6 Petrol Hybrid,24096,41950,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-executive-plus-hev-ptg/38766688
2021,BMW X1,1.5 Petrol Hybrid,157248,24950,https://www.donedeal.ie/cars-for-sale/bmw-x1-xdrive25e-m-sport-plus-plug-in-hybrid-auto/40726592?campaign=3
2018,Renault Captur,1.5 Diesel,108400,14950,https://www.donedeal.ie/cars-for-sale/renault-captur-iconic-dci/39786314?campaign=3
2014,Volkswagen Golf,1.2 Petrol,112000,11950,https://www.donedeal.ie/cars-for-sale/volkswagen-golf-1-2-comfortline-finance-available/40544819?campaign=3
2023,Renault Megane,63 kWh Electric,46727,28495,https://www.donedeal.ie/cars-for-sale/renault-megane-e-tech-ev60-220hp-techno/40334815
2022,Kia Rio,1.2 Petrol,36470,18950,https://www.donedeal.ie/cars-for-sale/kia-rio-pe-petrol-my2021-5dr/40230998
2025,Volvo XC90,2.0 Petrol Plug-in Hybrid,1800,94950,https://www.donedeal.ie/cars-for-sale/volvo-xc90-t8-plug-in-hybrid-awd-plus-bright/40229250
2026,Mercedes-Benz E-Class,2.0 Petrol Plug-in Hybrid,20,86045,https://www.donedeal.ie/cars-for-sale/mercedes-benz-e-class-300e-amg-19-inch-alloys-/40326365
2022,Ford Kuga,2.5 Petrol Plug-in Hybrid,12523,32950,https://www.donedeal.ie/cars-for-sale/ford-kuga-titanium-please-call-now-to-reserve-th/39787440
2016,Mini Cooper,2.0 Diesel,140888,13495,https://www.donedeal.ie/cars-for-sale/mini-cooper-2-0d-sports-auto-paceman-coupe/40397168
2024,Skoda Kodiaq,1.5 Petrol Hybrid,15806,55950,https://www.donedeal.ie/cars-for-sale/skoda-kodiaq-selection-1-5tsi-150bhp-dsg/40439433
2017,Volkswagen Tiguan,1.4 Petrol,62166,25950,https://www.donedeal.ie/cars-for-sale/volkswagen-tiguan-1-4l-petrol-automatic-tsi/40518360
2016,Volkswagen Polo,1.0 Petrol,53000,13500,https://www.donedeal.ie/cars-for-sale/volkswagen-polo-2016-automatic-1-0-petrol/40467664
2025,Audi A1,0.0 Petrol,10,30999,https://www.donedeal.ie/cars-for-sale/audi-a1-tfsi-116hp-s-t-se/39781320
2025,Nissan Qashqai,1.3 Petrol Hybrid,10,38495,https://www.donedeal.ie/cars-for-sale/nissan-qashqai-1-3-pet-mild-hybrid-sv-premium-sc/39975545
2021,Land Rover Range Rover,2.0 Petrol Hybrid,85295,56950,https://www.donedeal.ie/cars-for-sale/land-rover-range-rover-sport-2021/38891060
2018,BMW 5-Series,2.0 Diesel,116050,29950,https://www.donedeal.ie/cars-for-sale/bmw-5-series-523d-m-sport-touring-2-0-diesel-auto/40435538
2008,Mercedes-Benz S-Class,3.0 Diesel,201000,6990,https://www.donedeal.ie/cars-for-sale/mercedes-benz-s-class-2008-automatic-nct-09-26/40357673
2023,Hyundai Tucson,1.6 Petrol Plug-in Hybrid,12580,40995,https://www.donedeal.ie/cars-for-sale/hyundai-tucson-n-line-phev-1-6l-petrol-automatic/40694286?campaign=3
